24 0 0 4 0 40 2 2 2 2 3 2 2 1 3 1 4 2 5 4 1 4 1 1 2 1 1 2 -4 -4 0 1 3 3 3 3 0 1 0 1 6 1984 12 -3 4 1 13 7 2 14 -4 3 15 -4 4 16 -4 4 17 -4 4 18 0 1 19 -3 1 0 20 -3 2 0 21 -3 2 0 22 -3 2 0 23 -3 2 0 24 -3 0 0 25 32 0 0
25 0 0 0 0 -2 2 2 3 2 3 2 2 1 5 -2 5 3 5 5 -2 5 0 -4 -4 0 -4 -4 0 1 -4 -4 3 3 3 3 0 0 1 2 3 1983 13 0 3 1 12 12 2 15 -4 3 16 -4 4 17 147 4 18 196 3 19 188 3 21 -3 2 1 21 -3 3 1 22 -3 3 1 23 477 1 1 24 105 2 1 25 13 2 1 26 174 2 1
26 1 0 2 10 0 2 2 1 2 2 2 2 4 4 5 4 1 3 2 -2 2 1 1 2 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 0 1 10 1980 16 -3 2 1 -4 12 1 18 -4 0 19 -2 0 20 -3 0 21 -3 0 22 -3 0 23 -3 0 0 24 -3 4 0 25 -3 4 0 26 -3 4 0 27 75 0 0 28 -3 0 0 28 18 0 0
27 10 0 0 3 -2 2 1 2 1 3 2 2 2 5 5 4 4 3 1 5 3 1 1 1 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 -3 -3 1 5 1981 15 -3 4 1 -4 10 1 -5 -5 -5 18 -2 4 19 25 3 20 19 3 21 -3 3 22 16 0 0 23 -3 2 0 24 192 2 0 25 34 3 0 26 25 3 0 27 76 2 0 28 16 2 0
28 0 0 0 0 0 1 1 2 2 3 2 2 3 1 1 5 1 3 2 1 1 1 1 2 1 1 2 0 0 -4 -4 3 2 3 2 0 0 0 2 11 1983 13 82 2 1 16 12 1 15 -4 2 16 -4 2 17 -4 2 18 -3 1 19 -3 1 20 -3 1 2 21 84 1 2 22 172 0 2 23 -3 0 2 24 506 0 4 25 -3 0 4 25 144 0 4
29 0 0 0 0 0 2 3 2 3 1 2 2 -2 3 2 4 -2 5 3 3 3 1 1 2 1 1 2 1 1 -4 -4 3 2 3 2 0 0 0 2 1 1983 14 -3 2 1 -3 -3 4 16 -4 3 17 -4 3 18 -4 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
30 0 0 0 0 -2 2 2 4 1 3 2 1 2 3 -2 4 -2 4 -2 -2 3 1 1 1 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 -3 -3 1 6 1981 16 -3 1 1 -3 -3 4 17 -4 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
31 10 2 0 20 2 2 2 2 2 2 2 2 2 3 1 3 1 4 3 1 3 1 2 2 1 1 1 -4 -4 0 0 1 1 3 3 1 0 0 1 7 1982 14 -4 1 1 12 12 4 16 -4 1 17 -4 1 18 -3 0 19 430 0 20 326 0 21 -3 0 2 22 231 0 4 23 -3 0 4 24 623 0 4 25 650 0 4 26 701 0 4 27 348 0 4
32 0 0 0 5 5 1 1 1 3 2 2 1 1 3 1 3 1 4 2 2 2 1 1 2 1 2 1 -4 -4 -4 -4 -4 -4 -4 -4 0 0 0 2 7 1981 15 -4 1 1 16 16 4 17 -4 1 18 1216 0 -5 -5 -5 20 1720 0 21 -3 0 22 473 0 4 23 -3 0 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 27 843 1 4 28 -3 1 4
33 0 0 0 0 2 2 2 3 2 3 2 1 3 4 3 5 1 5 3 3 1 1 1 1 1 1 1 -4 -4 -4 -4 -4 -4 -4 -4 0 0 0 2 12 1980 16 -3 1 1 16 14 4 18 377 0 18 -2 0 19 543 0 21 -3 0 22 659 0 22 695 0 4 23 717 0 4 25 -3 0 4 25 96 0 4 26 624 0 4 27 161 0 4 28 103 0 4
34 0 0 0 0 3 1 2 2 1 1 1 3 3 1 1 1 1 4 3 1 4 1 3 2 1 3 2 0 1 -4 -4 3 3 3 3 0 0 0 2 12 1984 12 60 1 1 9 16 4 14 -4 1 14 -4 1 16 -4 1 16 -4 1 18 -4 0 19 275 0 2 19 407 0 2 20 -3 0 3 21 -3 0 3 22 376 0 3 23 538 0 4 24 35 0 4
35 0 0 0 0 0 1 2 4 1 4 2 4 -2 -2 1 -2 -2 -2 -2 -2 -2 1 1 2 1 2 2 -4 -4 1 1 4 1 4 2 -3 -3 -3 1 1 1983 14 -4 2 1 -3 -3 4 16 -4 2 16 -4 2 17 -4 2 18 -4 1 19 77 1 20 35 1 2 21 54 0 2 22 -3 0 2 23 291 0 4 24 279 0 4 25 -3 0 4 26 -3 0 4
36 2 0 0 10 23 3 4 2 4 3 3 3 3 4 3 3 1 5 2 4 3 1 2 1 1 2 1 -4 -4 -4 -4 -4 -4 -4 -4 0 0 0 2 8 1980 16 255 2 1 16 15 4 18 271 1 19 -2 2 20 -3 1 21 -3 1 22 61 1 23 -3 2 2 24 346 1 2 25 200 2 2 26 191 2 2 27 122 2 2 28 125 2 2 29 134 2 2
37 0 0 0 4 2 2 2 3 2 4 2 2 3 2 2 3 2 4 3 2 2 1 1 2 1 1 1 -4 -4 -4 -4 -4 -4 -4 -4 0 0 0 2 11 1980 16 299 2 1 11 -3 4 18 386 1 19 104 0 20 436 0 21 211 0 22 411 0 23 1420 0 2 24 412 0 4 24 205 0 4 26 -3 0 4 27 718 0 4 27 621 0 4 29 -3 0 4
38 0 0 0 0 2 2 2 4 2 3 2 1 2 3 2 3 -2 3 2 -2 2 1 1 2 1 1 1 -4 -4 -4 -4 -4 -4 -4 -4 0 0 0 2 9 1981 15 299 2 1 11 -3 4 17 -4 1 18 -2 0 19 -3 0 20 296 0 21 246 0 22 404 0 4 23 483 0 4 24 205 0 4 25 241 0 4 26 593 0 4 27 760 0 4 27 734 0 4
39 0 2 0 1 1 3 2 2 2 2 2 2 4 3 2 5 1 5 4 3 2 1 1 1 1 2 1 -4 -4 -4 -4 -4 -4 -4 -4 0 1 0 1 2 1980 16 -3 2 1 -3 -3 2 19 461 1 19 595 1 20 647 1 21 -3 1 22 547 0 23 825 0 4 24 627 0 4 25 647 0 4 26 443 0 4 27 28 0 4 28 1187 0 4 29 417 0 4
40 2 0 0 0 4 4 2 1 2 1 4 4 -2 1 1 1 1 5 2 1 1 1 1 1 1 2 2 1 0 -4 -4 3 2 3 3 0 0 0 2 5 1984 12 -4 1 1 12 12 4 14 -4 1 15 -4 1 16 -4 1 17 -4 1 18 -4 0 -5 -5 -5 -5 20 23 0 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
41 1 0 0 0 1 1 1 2 2 2 1 1 -2 1 1 2 1 4 2 1 2 1 1 1 1 1 2 1 0 -4 -4 3 1 4 1 0 0 0 2 1 1983 14 -4 3 1 12 12 4 15 -4 3 16 -4 3 17 -4 3 18 161 2 19 127 2 20 100 2 2 22 -3 0 2 22 357 1 2 23 223 1 4 24 220 1 4 25 603 0 4 26 261 0 4
42 0 0 0 0 0 2 1 3 2 4 1 1 4 1 1 2 1 4 -2 -2 1 1 1 1 1 1 1 -4 -4 0 0 2 3 4 2 0 0 0 1 8 1983 13 -4 2 1 -3 -3 4 15 -4 2 16 -4 2 17 -4 2 18 -4 1 19 101 1 20 123 1 2 21 -3 1 2 22 -3 1 2 23 -3 1 2 24 234 1 2 25 -3 1 4 26 104 0 4
43 0 0 0 5 1 2 1 2 2 3 4 1 3 4 1 5 1 4 4 1 2 1 2 1 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 0 2 10 1981 15 -3 1 1 -4 -3 1 17 -4 1 18 -4 0 19 -3 0 -5 -5 -5 21 -3 0 22 111 1 1 23 19 1 1 24 38 1 1 24 62 1 1 26 86 1 1 27 233 1 1 27 368 0 1
44 0 0 2 10 10 1 1 1 1 1 1 1 2 4 3 4 2 3 2 2 4 1 1 1 1 1 1 -4 -4 -4 -4 -4 -4 -4 -4 0 0 0 1 12 1981 15 0 2 1 -3 -3 2 17 -4 2 17 -4 2 19 86 2 20 0 2 20 89 1 22 132 1 2 22 760 2 2 23 120 1 2 24 -3 1 2 25 308 1 2 26 145 0 2 27 145 0 2
45 0 0 0 0 0 4 2 2 1 1 4 1 5 3 1 5 4 1 4 1 3 1 2 2 0 -4 -4 0 1 -4 -4 2 3 1 3 0 0 0 2 2 1984 13 -3 6 1 -4 8 1 14 0 1 15 -4 2 17 0 1 17 0 1 18 20 1 19 -3 1 0 20 59 1 0 21 -3 1 0 22 -3 1 0 23 50 1 0 24 35 1 0 25 51 1 0
46 0 0 0 0 0 3 4 3 3 2 4 3 1 3 3 1 -2 3 1 3 4 1 3 -2 0 -4 -4 -4 -4 0 1 1 3 -2 2 0 0 0 1 2 1984 13 -3 6 1 -4 8 1 14 0 5 15 -4 6 16 0 1 17 0 1 18 -3 5 19 0 0 0 21 0 0 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 24 0 1 1 -5 -5 -5 -5
47 0 0 0 0 10 2 2 1 2 1 2 2 2 4 2 4 2 3 1 3 4 1 2 1 0 -4 -4 0 0 -4 -4 -2 1 -2 1 0 0 0 2 9 1982 14 44 2 1 -4 -4 1 16 4 2 17 -4 2 18 45 1 19 -3 0 20 72 0 21 0 0 2 22 -3 0 2 23 132 0 2 24 268 0 2 25 341 0 2 26 468 0 2 27 312 0 2
48 0 1 0 0 3 2 3 1 1 1 1 3 3 3 1 2 3 3 1 3 4 1 2 2 0 -4 -4 1 1 -4 -4 3 3 3 2 0 0 1 2 7 1983 13 44 2 1 -4 -4 1 15 298 2 16 -4 2 17 -3 1 18 -3 0 19 -3 0 20 548 1 2 21 -3 1 2 22 -3 1 2 23 398 1 2 24 462 1 4 25 389 1 4 26 378 1 4
49 0 0 0 -1 0 2 1 2 1 4 1 1 1 3 3 3 3 5 2 -2 2 1 2 2 1 1 1 0 0 -4 -4 2 2 3 2 0 0 0 2 12 1982 14 -3 1 1 -3 12 1 15 -4 1 17 -4 1 18 288 0 19 -3 1 20 202 1 20 191 1 2 21 330 1 2 22 -3 1 2 23 178 1 2 24 212 1 2 25 172 2 2 26 131 2 2
50 0 1 0 0 0 4 2 2 3 4 2 3 2 3 3 3 3 4 4 3 4 1 1 2 0 -4 -4 0 0 -4 -4 3 3 3 1 0 0 0 2 2 1983 14 -3 2 1 -4 12 1 15 -4 2 16 -4 3 17 -4 3 18 -4 2 19 18 1 20 -3 2 1 22 -3 2 1 22 -3 2 1 23 541 1 1 24 -3 1 1 25 98 1 1 26 204 1 1
51 0 0 0 0 2 2 2 3 2 3 2 2 -2 -2 -2 5 1 3 -2 -2 2 1 2 1 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 0 1 6 1980 16 20 4 1 -4 12 1 18 -4 3 19 28 3 20 86 2 21 83 2 22 46 2 23 213 1 2 24 -3 1 2 25 -3 0 2 26 261 0 2 27 231 0 2 28 864 0 2 29 451 0 2
52 0 0 0 0 0 2 4 2 3 3 -2 2 -2 -2 -2 1 -2 -2 -2 -2 -2 1 2 1 0 -4 -4 -4 -4 1 0 2 2 -2 3 0 0 0 1 12 1983 13 20 4 1 -4 12 1 14 -4 3 15 -4 3 17 -4 3 17 -3 2 18 -3 2 19 -3 1 2 20 366 1 2 22 -3 1 2 22 159 1 2 23 208 1 2 24 -3 1 2 25 129 1 2
53 0 0 0 0 6 1 1 1 1 4 4 1 -2 1 -2 5 -2 5 4 -2 3 1 1 2 1 1 2 1 0 -4 -4 2 2 3 2 0 0 0 2 4 1984 13 -3 2 1 12 12 1 14 104 2 15 -4 2 16 -4 2 17 29 2 18 417 1 19 159 2 2 20 378 2 2 21 -3 1 2 22 355 1 2 23 440 1 2 24 489 1 2 25 322 1 2
